id,label
2999,6
3000,4
3001,0
3002,0
3003,5
3004,3
3005,6
3006,5
3007,3
3008,3
3009,6
3010,6
3011,5
3012,2
3013,3
3014,6
3015,3
3016,4
3017,6
3018,3
3019,4
3020,4
3021,5
3022,2
3023,5
3024,3
3025,0
3026,6
3027,5
3028,4
3029,3
3030,4
3031,6
3032,2
3033,6
3034,3
3035,4
3036,2
3037,5
3038,3
3039,0
3040,3
3041,6
3042,6
3043,2
3044,3
3045,5
3046,0
3047,2
3048,4
3049,0
3050,2
3051,0
3052,3
3053,6
3054,0
3055,4
3056,6
3057,3
3058,0
3059,3
3060,2
3061,0
3062,6
3063,3
3064,3
3065,6
3066,4
3067,0
3068,3
3069,4
3070,4
3071,6
3072,5
3073,5
3074,2
3075,0
3076,4
3077,6
3078,3
3079,6
3080,6
3081,4
3082,4
3083,4
3084,2
3085,2
3086,0
3087,3
3088,6
3089,2
3090,6
3091,3
3092,3
3093,0
3094,3
3095,0
3096,5
3097,3
3098,3
3099,4
3100,0
3101,3
3102,0
3103,2
3104,6
3105,3
3106,6
3107,6
3108,5
3109,6
3110,4
3111,0
3112,0
3113,3
3114,3
3115,5
3116,0
3117,2
3118,4
3119,3
3120,4
3121,2
3122,3
3123,0
3124,3
3125,3
3126,0
3127,0
3128,2
3129,2
3130,4
3131,6
3132,2
3133,0
3134,4
3135,0
3136,3
3137,3
3138,0
3139,5
3140,0
3141,4
3142,3
3143,4
3144,5
3145,0
3146,4
3147,6
3148,2
3149,6
3150,5
3151,3
3152,6
3153,2
3154,5
3155,6
3156,5
3157,3
3158,3
3159,2
3160,3
3161,3
3162,0
3163,2
3164,3
3165,0
3166,6
3167,6
3168,6
3169,6
3170,6
3171,6
3172,3
3173,0
3174,6
3175,3
3176,3
3177,6
3178,2
3179,5
3180,4
3181,3
3182,5
3183,3
3184,6
3185,6
3186,4
3187,3
3188,4
3189,5
3190,6
3191,6
3192,4
3193,0
3194,6
3195,2
3196,0
3197,4
3198,6
3199,5
3200,3
3201,6
3202,0
3203,3
3204,2
3205,3
3206,4
3207,6
3208,5
3209,5
3210,2
3211,4
3212,6
3213,3
3214,6
3215,4
3216,2
3217,4
3218,6
3219,4
3220,6
3221,2
3222,3
3223,5
3224,3
3225,6
3226,0
3227,5
3228,4
3229,3
3230,3
3231,0
3232,4
3233,3
3234,2
3235,5
3236,6
3237,0
3238,0
3239,0
3240,0
3241,2
3242,6
3243,2
3244,0
3245,4
3246,2
3247,2
3248,4
3249,5
3250,3
3251,4
3252,3
3253,4
3254,2
3255,4
3256,0
3257,5
3258,6
3259,0
3260,3
3261,0
3262,4
3263,5
3264,4
3265,3
3266,5
3267,3
3268,0
3269,5
3270,0
3271,3
3272,3
3273,0
3274,0
3275,6
3276,3
3277,6
3278,4
3279,4
3280,3
3281,5
3282,2
3283,4
3284,6
3285,0
3286,2
3287,0
3288,6
3289,0
3290,5
3291,4
3292,0
3293,3
3294,3
3295,0
3296,6
3297,6
3298,6
3299,4
3300,5
3301,2
3302,3
3303,6
3304,3
3305,6
3306,3
3307,6
3308,6
3309,5
3310,3
3311,0
3312,3
3313,6
3314,5
3315,0
3316,4
3317,5
3318,3
3319,6
3320,5
3321,3
3322,3
3323,3
3324,3
3325,6
3326,3
3327,4
3328,6
3329,3
3330,1
3331,6
3332,5
3333,5
3334,0
3335,6
3336,6
3337,6
3338,3
3339,4
3340,4
3341,4
3342,6
3343,3
3344,0
3345,3
3346,4
3347,3
3348,0
3349,4
3350,5
3351,6
3352,4
3353,0
3354,5
3355,3
3356,0
3357,2
3358,3
3359,4
3360,6
3361,6
3362,0
3363,4
3364,0
3365,4
3366,6
3367,3
3368,5
3369,6
3370,4
3371,6
3372,3
3373,0
3374,2
3375,0
3376,4
3377,6
3378,6
3379,3
3380,4
3381,3
3382,4
3383,6
3384,0
3385,6
3386,3
3387,2
3388,4
3389,3
3390,6
3391,5
3392,6
3393,0
3394,6
3395,6
3396,4
3397,3
3398,5
3399,4
3400,0
3401,0
3402,6
3403,5
3404,5
3405,6
3406,4
3407,4
3408,2
3409,4
3410,6
3411,4
3412,4
3413,0
3414,0
3415,3
3416,3
3417,5
3418,3
3419,2
3420,1
3421,3
3422,0
3423,6
3424,4
3425,0
3426,2
3427,6
3428,5
3429,3
3430,3
3431,4
3432,3
3433,4
3434,6
3435,2
3436,0
3437,6
3438,4
3439,4
3440,4
3441,6
3442,5
3443,2
3444,3
3445,6
3446,3
3447,3
3448,2
3449,4
3450,2
3451,6
3452,6
3453,3
3454,3
3455,4
3456,3
3457,3
3458,6
3459,3
3460,0
3461,6
3462,2
3463,6
3464,4
3465,2
3466,3
3467,5
3468,6
3469,5
3470,3
3471,3
3472,6
3473,3
3474,5
3475,2
3476,2
3477,3
3478,3
3479,6
3480,6
3481,6
3482,6
3483,2
3484,5
3485,2
3486,5
3487,4
3488,5
3489,5
3490,2
3491,5
3492,2
3493,2
3494,0
3495,6
3496,3
3497,6
3498,2
3499,2
3500,6
3501,2
3502,4
3503,2
3504,6
3505,4
3506,0
3507,3
3508,4
3509,5
3510,6
3511,4
3512,0
3513,3
3514,3
3515,6
3516,0
3517,6
3518,3
3519,3
3520,5
3521,6
3522,0
3523,5
3524,3
3525,6
3526,2
3527,0
3528,4
3529,0
3530,4
3531,0
3532,6
3533,4
3534,3
3535,6
3536,6
3537,6
3538,6
3539,1
3540,5
3541,4
3542,2
3543,0
3544,4
3545,4
3546,0
3547,6
3548,2
3549,4
3550,4
3551,0
3552,3
3553,3
3554,4
3555,6
3556,2
3557,2
3558,3
3559,0
3560,4
3561,5
3562,5
3563,3
3564,5
3565,3
3566,3
3567,0
3568,3
3569,6
3570,2
3571,5
3572,5
3573,6
3574,6
3575,6
3576,6
3577,4
3578,4
3579,3
3580,2
3581,5
3582,6
3583,6
3584,6
3585,6
3586,6
3587,0
3588,3
3589,4
3590,4
3591,2
3592,3
3593,6
3594,6
3595,2
3596,0
3597,6
3598,2
3599,4
3600,6
3601,4
3602,3
3603,3
3604,5
3605,3
3606,2
3607,2
3608,6
3609,4
3610,0
3611,2
3612,0
3613,0
3614,3
3615,0
3616,6
3617,0
3618,6
3619,6
3620,4
3621,3
3622,2
3623,5
3624,2
3625,3
3626,6
3627,0
3628,3
3629,4
3630,6
3631,3
3632,3
3633,6
3634,3
3635,0
3636,3
3637,0
3638,6
3639,4
3640,2
3641,3
3642,3
3643,3
3644,4
3645,4
3646,3
3647,2
3648,0
3649,4
3650,3
3651,4
3652,0
3653,3
3654,3
3655,3
3656,2
3657,3
3658,1
3659,3
3660,2
3661,4
3662,5
3663,2
3664,0
3665,3
3666,5
3667,3
3668,3
3669,4
3670,0
3671,0
3672,3
3673,3
3674,3
3675,5
3676,3
3677,3
3678,2
3679,6
3680,5
3681,0
3682,6
3683,6
3684,2
3685,3
3686,6
3687,3
3688,0
3689,4
3690,5
3691,4
3692,3
3693,3
3694,0
3695,3
3696,6
3697,3
3698,3
3699,6
3700,5
3701,4
3702,0
3703,6
3704,3
3705,6
3706,3
3707,3
3708,2
3709,0
3710,5
3711,2
3712,2
3713,0
3714,0
3715,3
3716,5
3717,0
3718,1
3719,6
3720,3
3721,3
3722,0
3723,3
3724,6
3725,5
3726,6
3727,2
3728,5
3729,6
3730,3
3731,5
3732,3
3733,6
3734,0
3735,4
3736,4
3737,4
3738,3
3739,3
3740,5
3741,0
3742,5
3743,5
3744,6
3745,3
3746,6
3747,4
3748,3
3749,3
3750,1
3751,5
3752,5
3753,2
3754,6
3755,2
3756,2
3757,4
3758,4
3759,6
3760,3
3761,3
3762,2
3763,2
3764,6
3765,3
3766,5
3767,3
3768,0
3769,3
3770,3
3771,3
3772,0
3773,6
3774,6
3775,5
3776,3
3777,0
3778,3
3779,3
3780,4
3781,3
3782,5
3783,5
3784,2
3785,4
3786,5
3787,3
3788,4
3789,0
3790,3
3791,5
3792,6
3793,3
3794,0
3795,2
3796,0
3797,5
3798,6
3799,4
3800,4
3801,6
3802,6
3803,2
3804,3
3805,3
3806,6
3807,0
3808,0
3809,5
3810,3
3811,6
3812,0
3813,0
3814,0
3815,3
3816,3
3817,5
3818,5
3819,0
3820,6
3821,2
3822,3
3823,5
3824,0
3825,6
3826,6
3827,0
3828,3
3829,3
3830,3
3831,4
3832,4
3833,6
3834,0
3835,4
3836,4
3837,5
3838,3
3839,4
3840,3
3841,5
3842,4
3843,4
3844,6
3845,4
3846,2
3847,3
3848,1
3849,3
3850,6
3851,3
3852,0
3853,5
3854,0
3855,3
3856,3
3857,2
3858,2
3859,5
3860,4
3861,4
3862,2
3863,6
3864,4
3865,6
3866,4
3867,0
3868,4
3869,6
3870,3
3871,3
3872,5
3873,2
3874,3
3875,0
3876,0
3877,0
3878,2
3879,6
3880,3
3881,5
3882,4
3883,3
3884,0
3885,6
3886,2
3887,0
3888,3
3889,0
3890,3
3891,2
3892,6
3893,4
3894,6
3895,5
3896,6
3897,6
3898,0
3899,5
3900,3
3901,4
3902,3
3903,3
3904,3
3905,3
3906,2
3907,3
3908,3
3909,0
3910,4
3911,2
3912,0
3913,6
3914,6
3915,2
3916,3
3917,0
3918,3
3919,4
3920,6
3921,4
3922,6
3923,0
3924,2
3925,0
3926,0
3927,2
3928,3
3929,0
3930,3
3931,2
3932,6
3933,6
3934,3
3935,5
3936,3
3937,3
3938,3
3939,6
3940,6
3941,6
3942,2
3943,4
3944,4
3945,0
3946,0
3947,3
3948,3
3949,3
3950,3
3951,0
3952,6
3953,6
3954,6
3955,5
3956,1
3957,4
3958,0
3959,3
3960,5
3961,6
3962,2
3963,6
3964,4
3965,6
3966,4
3967,3
3968,6
3969,3
3970,4
3971,6
3972,6
3973,3
3974,6
3975,0
3976,6
3977,6
3978,5
3979,6
3980,4
3981,6
3982,3
3983,3
3984,4
3985,6
3986,4
3987,3
3988,3
3989,5
3990,2
3991,4
3992,0
3993,3
3994,3
3995,3
3996,5
3997,3
3998,5
3999,2
4000,6
4001,5
4002,2
4003,2
4004,5
4005,6
4006,4
4007,4
4008,3
4009,6
4010,3
4011,5
4012,3
4013,6
4014,6
4015,6
4016,3
4017,3
4018,4
4019,3
4020,2
4021,3
4022,0
4023,2
4024,6
4025,6
4026,6
4027,3
4028,3
4029,0
4030,5
4031,4
4032,3
4033,3
4034,3
4035,3
4036,5
4037,0
4038,4
4039,0
4040,2
4041,4
4042,0
4043,6
4044,4
4045,5
4046,0
4047,3
4048,5
4049,4
4050,6
4051,3
4052,6
4053,0
4054,4
4055,2
4056,3
4057,6
4058,3
4059,0
4060,6
4061,6
4062,3
4063,6
4064,5
4065,4
4066,6
4067,4
4068,6
4069,3
4070,6
4071,6
4072,4
4073,3
4074,4
4075,5
4076,0
4077,5
4078,3
4079,3
4080,4
4081,3
4082,4
4083,2
4084,0
4085,0
4086,3
4087,5
4088,5
4089,0
4090,0
4091,3
4092,0
4093,3
4094,0
4095,4
4096,3
4097,4
4098,4
4099,3
4100,6
4101,0
4102,5
4103,5
4104,6
4105,6
4106,4
4107,4
4108,2
4109,6
4110,6
4111,4
4112,6
4113,6
4114,6
4115,5
4116,2
4117,4
4118,0
4119,6
4120,3
4121,5
4122,6
4123,0
4124,0
4125,4
4126,3
4127,4
4128,4
4129,3
4130,3
4131,5
4132,6
4133,5
4134,5
4135,4
4136,5
4137,5
4138,3
4139,6
4140,4
4141,3
4142,5
4143,2
4144,3
4145,3
4146,4
4147,0
4148,3
4149,5
4150,0
4151,3
4152,6
4153,5
4154,6
4155,6
4156,3
4157,5
4158,4
4159,3
4160,3
4161,3
4162,6
4163,0
4164,0
4165,6
4166,6
4167,3
4168,6
4169,4
4170,3
4171,0
4172,2
4173,4
4174,5
4175,0
4176,4
4177,6
4178,0
4179,5
4180,6
4181,5
4182,0
4183,0
4184,4
4185,4
4186,0
4187,5
4188,4
4189,6
4190,4
4191,6
4192,2
4193,6
4194,0
4195,4
4196,4
4197,3
4198,3
4199,4
4200,0
4201,6
4202,3
4203,4
4204,2
4205,5
4206,3
4207,3
4208,3
4209,0
4210,6
4211,0
4212,5
4213,3
4214,4
4215,3
4216,5
4217,3
4218,6
4219,6
4220,5
4221,4
4222,0
4223,3
4224,2
4225,3
4226,6
4227,2
4228,6
4229,2
4230,2
4231,6
4232,6
4233,3
4234,6
4235,5
4236,4
4237,4
4238,6
4239,3
4240,6
4241,4
4242,3
4243,3
4244,5
4245,3
4246,4
4247,4
4248,3
4249,6
4250,6
4251,2
4252,3
4253,3
4254,6
4255,2
4256,2
4257,0
4258,3
4259,3
4260,0
4261,3
4262,6
4263,3
4264,0
4265,0
4266,3
4267,3
4268,6
4269,3
4270,0
4271,4
4272,4
4273,6
4274,5
4275,3
4276,0
4277,4
4278,6
4279,6
4280,3
4281,6
4282,4
4283,3
4284,4
4285,3
4286,2
4287,4
4288,4
4289,2
4290,3
4291,3
4292,0
4293,4
4294,3
4295,5
4296,6
4297,4
4298,4
4299,0
4300,4
4301,3
4302,6
4303,0
4304,4
4305,6
4306,4
4307,3
4308,3
4309,3
4310,5
4311,3
4312,6
4313,4
4314,4
4315,3
4316,5
4317,6
4318,3
4319,6
4320,0
4321,4
4322,4
4323,6
4324,2
4325,1
4326,0
4327,6
4328,4
4329,0
4330,4
4331,4
4332,0
4333,5
4334,2
4335,0
4336,5
4337,6
4338,0
4339,3
4340,6
4341,6
4342,6
4343,6
4344,4
4345,0
4346,3
4347,4
4348,3
4349,3
4350,5
4351,5
4352,5
4353,6
4354,4
4355,6
4356,6
4357,3
4358,3
4359,0
4360,3
4361,6
4362,5
4363,5
4364,4
4365,4
4366,5
4367,4
4368,6
4369,4
4370,4
4371,3
4372,3
4373,6
4374,3
4375,6
4376,3
4377,6
4378,2
4379,2
4380,5
4381,3
4382,3
4383,6
4384,2
4385,0
4386,2
4387,2
4388,0
4389,6
4390,5
4391,6
4392,0
4393,4
4394,6
4395,0
4396,6
4397,0
4398,3
4399,4
4400,0
4401,6
4402,6
4403,2
4404,5
4405,4
4406,4
4407,3
4408,4
4409,4
4410,5
4411,6
4412,3
4413,6
4414,4
4415,4
4416,3
4417,4
4418,2
4419,2
4420,2
4421,4
4422,3
4423,5
4424,0
4425,0
4426,6
4427,3
4428,5
4429,2
4430,5
4431,3
4432,4
4433,3
4434,5
4435,3
4436,3
4437,4
4438,6
4439,4
4440,4
4441,6
4442,6
4443,0
4444,4
4445,5
4446,4
4447,0
4448,4
4449,5
4450,4
4451,5
4452,6
4453,5
4454,6
4455,2
4456,5
4457,3
4458,2
4459,3
4460,3
4461,3
4462,3
4463,4
4464,6
4465,6
4466,6
4467,6
4468,5
4469,3
4470,5
4471,4
4472,0
4473,6
4474,6
4475,3
4476,4
4477,3
4478,3
4479,3
4480,3
4481,1
4482,4
4483,3
4484,5
4485,6
4486,4
4487,4
4488,5
4489,5
4490,0
4491,0
4492,4
4493,6
4494,6
4495,4
4496,6
4497,6
4498,3
4499,4
4500,0
4501,4
4502,4
4503,3
4504,6
4505,6
4506,6
4507,3
4508,3
4509,6
4510,6
4511,4
4512,3
4513,5
4514,3
4515,4
4516,4
4517,2
4518,3
4519,6
4520,0
4521,5
4522,2
4523,6
4524,6
4525,3
4526,3
4527,2
4528,5
4529,3
4530,4
4531,0
4532,5
4533,3
4534,4
4535,0
4536,3
4537,6
4538,2
4539,4
4540,6
4541,3
4542,4
4543,5
4544,6
4545,1
4546,6
4547,4
4548,2
4549,4
4550,3
4551,0
4552,2
4553,6
4554,2
4555,3
4556,6
4557,5
4558,5
4559,4
4560,3
4561,4
4562,6
4563,4
4564,3
4565,3
4566,3
4567,0
4568,3
4569,3
4570,6
4571,6
4572,0
4573,0
4574,4
4575,2
4576,5
4577,4
4578,0
4579,3
4580,6
4581,4
4582,4
4583,6
4584,6
4585,6
4586,0
4587,4
4588,6
4589,4
4590,5
4591,3
4592,3
4593,4
4594,3
4595,5
4596,6
4597,6
4598,3
4599,3
4600,4
4601,6
4602,3
4603,4
4604,6
4605,3
4606,0
4607,0
4608,2
4609,3
4610,3
4611,2
4612,3
4613,6
4614,4
4615,6
4616,0
4617,5
4618,0
4619,5
4620,6
4621,4
4622,3
4623,3
4624,3
4625,3
4626,2
4627,3
4628,4
4629,2
4630,6
4631,6
4632,5
4633,4
4634,6
4635,0
4636,6
4637,0
4638,5
4639,3
4640,6
4641,5
4642,4
4643,0
4644,5
4645,3
4646,6
4647,6
4648,6
4649,3
4650,6
4651,3
4652,4
4653,4
4654,4
4655,6
4656,2
4657,5
4658,0
4659,0
4660,3
4661,3
4662,5
4663,2
4664,6
4665,0
4666,3
4667,3
4668,3
4669,3
4670,3
4671,6
4672,2
4673,3
4674,6
4675,5
4676,4
4677,3
4678,3
4679,5
4680,4
4681,6
4682,0
4683,4
4684,4
4685,2
4686,6
4687,0
4688,3
4689,4
4690,5
4691,6
4692,6
4693,3
4694,2
4695,3
4696,2
4697,3
4698,3
4699,5
4700,0
4701,0
4702,5
4703,4
4704,3
4705,5
4706,2
4707,6
4708,3
4709,5
4710,0
4711,0
4712,6
4713,6
4714,0
4715,0
4716,6
4717,4
4718,2
4719,2
4720,0
4721,0
4722,0
4723,6
4724,0
4725,3
4726,4
4727,4
4728,4
4729,3
4730,4
4731,6
4732,3
4733,5
4734,2
4735,3
4736,5
4737,3
4738,3
4739,6
4740,0
4741,4
4742,4
4743,3
4744,3
4745,2
4746,0
4747,3
4748,3
4749,3
4750,3
4751,3
4752,0
4753,3
4754,3
4755,6
4756,0
4757,4
4758,6
4759,6
4760,0
4761,5
4762,3
4763,4
4764,3
4765,4
4766,3
4767,3
4768,6
4769,0
4770,3
4771,4
4772,4
4773,4
4774,0
4775,6
4776,3
4777,4
4778,4
4779,0
4780,6
4781,6
4782,3
4783,3
4784,1
4785,2
4786,3
4787,4
4788,5
4789,2
4790,6
4791,2
4792,4
4793,4
4794,5
4795,4
4796,1
4797,0
4798,3
4799,6
4800,6
4801,2
4802,3
4803,5
4804,4
4805,4
4806,2
4807,6
4808,6
4809,4
4810,6
4811,6
4812,4
4813,4
4814,3
4815,2
4816,3
4817,6
4818,3
4819,3
4820,3
4821,5
4822,4
4823,2
4824,6
4825,5
4826,5
4827,3
4828,3
4829,3
4830,4
4831,3
4832,3
4833,3
4834,4
4835,0
4836,4
4837,3
4838,4
4839,3
4840,6
4841,3
4842,0
4843,6
4844,5
4845,2
4846,3
4847,0
4848,3
4849,3
4850,3
4851,4
4852,6
4853,0
4854,3
4855,0
4856,3
4857,3
4858,0
4859,0
4860,3
4861,2
4862,0
4863,6
4864,2
4865,1
4866,3
4867,4
4868,3
4869,3
4870,4
4871,3
4872,3
4873,6
4874,3
4875,5
4876,5
4877,6
4878,3
4879,3
4880,1
4881,5
4882,3
4883,6
4884,6
4885,4
4886,6
4887,4
4888,6
4889,3
4890,3
4891,3
4892,3
4893,3
4894,6
4895,0
4896,2
4897,3
4898,0
4899,3
4900,0
4901,0
4902,2
4903,0
4904,4
4905,4
4906,6
4907,3
4908,5
4909,6
4910,3
4911,5
4912,2
4913,3
4914,3
4915,2
4916,4
4917,5
4918,3
4919,4
4920,0
4921,6
4922,5
4923,3
4924,5
4925,6
4926,4
4927,4
4928,0
4929,0
4930,5
4931,3
4932,2
4933,4
4934,6
4935,4
4936,3
4937,5
4938,4
4939,2
4940,0
4941,0
4942,1
4943,3
4944,6
4945,5
4946,3
4947,2
4948,5
4949,6
4950,6
4951,3
4952,6
4953,3
4954,3
4955,0
4956,3
4957,3
4958,6
4959,0
4960,4
4961,3
4962,4
4963,0
4964,3
4965,0
4966,4
4967,3
4968,3
4969,5
4970,5
4971,4
4972,6
4973,3
4974,2
4975,0
4976,4
4977,3
4978,3
4979,3
4980,0
4981,4
4982,3
4983,0
4984,3
4985,4
4986,3
4987,3
4988,3
4989,6
4990,6
4991,3
4992,4
4993,6
4994,3
4995,3
4996,6
4997,6
4998,6
4999,2
5000,5
5001,5
5002,2
5003,5
5004,4
5005,6
5006,6
5007,0
5008,6
5009,0
5010,4
5011,4
5012,3
5013,3
5014,0
5015,4
5016,3
5017,0
5018,3
5019,4
5020,4
5021,0
5022,4
5023,2
5024,0
5025,0
5026,0
5027,0
5028,0
5029,5
5030,6
5031,4
5032,3
5033,6
5034,3
5035,5
5036,4
5037,3
5038,3
5039,3
5040,5
5041,0
5042,3
5043,3
5044,3
5045,4
5046,3
5047,4
5048,3
5049,3
5050,3
5051,4
5052,3
5053,4
5054,6
5055,0
5056,3
5057,6
5058,3
5059,3
5060,6
5061,3
5062,4
5063,6
5064,4
5065,3
5066,4
5067,4
5068,0
5069,3
5070,0
5071,2
5072,5
5073,6
5074,3
5075,6
5076,3
5077,3
5078,4
5079,6
5080,4
5081,0
5082,5
5083,3
5084,3
5085,3
5086,4
5087,6
5088,2
5089,0
5090,2
5091,5
5092,6
5093,5
5094,3
5095,6
5096,3
5097,0
5098,6
5099,2
5100,6
5101,6
5102,2
5103,3
5104,2
5105,3
5106,6
5107,3
5108,4
5109,4
5110,0
5111,3
5112,6
5113,6
5114,0
5115,0
5116,6
5117,3
5118,4
5119,0
5120,2
5121,6
5122,4
5123,2
5124,5
5125,6
5126,5
5127,6
5128,6
5129,3
5130,0
5131,0
5132,5
5133,4
5134,2
5135,6
5136,0
5137,3
5138,0
5139,6
5140,4
5141,3
5142,3
5143,3
5144,3
5145,0
5146,0
5147,3
5148,5
5149,3
5150,0
5151,0
5152,4
5153,3
5154,6
5155,5
5156,3
5157,6
5158,4
5159,6
5160,6
5161,3
5162,3
5163,3
5164,6
5165,5
5166,2
5167,3
5168,3
5169,4
5170,6
5171,6
5172,3
5173,3
5174,2
5175,5
5176,3
5177,0
5178,2
5179,3
5180,3
5181,3
5182,0
5183,3
5184,6
5185,3
5186,3
5187,6
5188,3
5189,2
5190,4
5191,3
5192,5
5193,5
5194,5
5195,0
5196,5
5197,3
5198,3
5199,4
5200,3
5201,0
5202,1
5203,3
5204,3
5205,6
5206,2
5207,5
5208,2
5209,6
5210,0
5211,4
5212,5
5213,3
5214,4
5215,2
5216,4
5217,2
5218,0
5219,4
5220,6
5221,4
5222,6
5223,6
5224,6
5225,5
5226,4
5227,6
5228,3
5229,3
5230,3
5231,3
5232,4
5233,6
5234,4
5235,6
5236,6
5237,4
5238,6
5239,0
5240,6
5241,5
5242,3
5243,3
5244,2
5245,0
5246,3
5247,3
5248,3
5249,4
5250,2
5251,0
5252,2
5253,0
5254,6
5255,0
5256,0
5257,3
5258,5
5259,6
5260,3
5261,4
5262,3
5263,6
5264,6
5265,5
5266,5
5267,5
5268,2
5269,6
5270,4
5271,5
5272,4
5273,4
5274,5
5275,5
5276,4
5277,4
5278,3
5279,4
5280,6
5281,2
5282,0
5283,4
5284,3
5285,0
5286,3
5287,5
5288,0
5289,4
5290,5
5291,5
5292,6
5293,0
5294,2
5295,3
5296,0
5297,0
5298,1
5299,4
5300,5
5301,2
5302,3
5303,1
5304,4
5305,0
5306,4
5307,6
5308,6
5309,6
5310,0
5311,2
5312,3
5313,5
5314,3
5315,4
5316,6
5317,0
5318,4
5319,5
5320,4
5321,3
5322,5
5323,3
5324,4
5325,6
5326,5
5327,3
5328,2
5329,5
5330,6
5331,6
5332,6
5333,3
5334,3
5335,3
5336,2
5337,4
5338,4
5339,4
5340,0
5341,0
5342,3
5343,3
5344,2
5345,2
5346,2
5347,0
5348,5
5349,5
5350,3
5351,4
5352,0
5353,6
5354,6
5355,2
5356,3
5357,5
5358,4
5359,4
5360,0
5361,4
5362,4
5363,4
5364,2
5365,4
5366,3
5367,3
5368,3
5369,3
5370,2
5371,6
5372,3
5373,6
5374,4
5375,6
5376,3
5377,1
5378,4
5379,3
5380,3
5381,3
5382,6
5383,6
5384,5
5385,3
5386,0
5387,4
5388,0
5389,3
5390,6
5391,0
5392,0
5393,4
5394,6
5395,3
5396,6
5397,5
5398,0
5399,4
5400,6
5401,4
5402,4
5403,3
5404,4
5405,3
5406,6
5407,3
5408,3
5409,4
5410,0
5411,4
5412,4
5413,2
5414,3
5415,6
5416,5
5417,2
5418,3
5419,2
5420,6
5421,4
5422,4
5423,5
5424,5
5425,0
5426,2
5427,3
5428,3
5429,6
5430,4
5431,2
5432,3
5433,2
5434,4
5435,6
5436,0
5437,3
5438,6
5439,4
5440,0
5441,0
5442,6
5443,6
5444,3
5445,4
5446,3
5447,3
5448,6
5449,2
5450,4
5451,6
5452,6
5453,3
5454,6
5455,3
5456,6
5457,3
5458,0
5459,4
5460,4
5461,3
5462,4
5463,4
5464,3
5465,0
5466,6
5467,2
5468,0
5469,4
5470,6
5471,4
5472,6
5473,6
5474,4
5475,3
5476,4
5477,6
5478,4
5479,6
5480,6
5481,2
5482,4
5483,4
5484,0
5485,4
5486,6
5487,0
5488,3
5489,3
5490,5
5491,2
5492,0
5493,5
5494,6
5495,0
5496,6
5497,3
5498,0
5499,3
5500,3
